class,odor,spore_print_color,gill_color,ring_type,stalk_surface_above_ring,stalk_surface_below_ring,gill_size,stalk_color_above_ring,stalk_color_below_ring,bruises
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,white,pink,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,foul,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,white,pink,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,white,pink,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,white,pink,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,foul,white,buff,evanescent,silky,smooth,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,silky,smooth,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
edible,none,white,pink,pendant,smooth,silky,broad,white,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,white,pink,no
edible,none,yellow,orange,pendant,smooth,smooth,broad,orange,orange,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,white,pink,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,pink,pink,no
poisonous,musty,white,white,none,silky,scaly,broad,cinnamon,cinnamon,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,pink,pink,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,silky,smooth,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,white,pink,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,white,pink,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,pink,pink,no
poisonous,foul,white,buff,evanescent,silky,smooth,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,white,pink,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,pink,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,white,pink,no
poisonous,foul,white,buff,evanescent,silky,smooth,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,white,pink,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,white,pink,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,pink,pink,no
edible,none,white,gray,pendant,silky,silky,broad,white,white,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,white,white,no
edible,none,white,white,pendant,smooth,smooth,broad,white,white,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,white,pink,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,white,pink,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,pink,pink,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,pink,white,no
edible,none,white,pink,pendant,silky,smooth,broad,white,white,no
edible,none,orange,yellow,pendant,smooth,smooth,broad,orange,orange,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,white,white,no
edible,none,white,gray,pendant,smooth,silky,broad,white,white,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,pink,pink,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,white,pink,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,white,pink,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,white,pink,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,white,pink,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,pink,pink,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,silky,smooth,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,white,pink,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,white,pink,no
edible,none,white,white,pendant,silky,smooth,broad,white,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,white,pink,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,white,pink,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,white,pink,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,white,pink,no
poisonous,foul,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,silky,smooth,narrow,white,pink,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,pink,pink,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,white,pink,no
poisonous,foul,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,pink,white,no
edible,none,orange,brown,pendant,smooth,smooth,broad,orange,orange,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,white,pink,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,musty,white,white,none,silky,scaly,broad,cinnamon,cinnamon,no
poisonous,foul,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,white,pink,no
poisonous,foul,white,buff,evanescent,smooth,smooth,narrow,white,pink,no
edible,none,white,gray,pendant,silky,silky,broad,white,white,no
poisonous,fishy,white,buff,evanescent,silky,smooth,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,pink,white,no
poisonous,spicy,white,buff,evanescent,silky,silky,narrow,white,pink,no
poisonous,fishy,white,buff,evanescent,smooth,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,white,no
poisonous,foul,white,buff,evanescent,silky,smooth,narrow,white,pink,no
poisonous,foul,white,buff,evanescent,silky,smooth,narrow,pink,pink,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,pink,pink,no
poisonous,foul,white,buff,evanescent,smooth,silky,narrow,pink,pink,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,white,pink,no
